Dates,AreaName,RoadIntersectionName,TrafficVolume,AverageSpeed,TravelTimeIndex,CongestionLevel,RoadCapacityUtilization,IncidentReports,EnvironmentalImpact,PublicTransportUsage,TrafficSignalCompliance,ParkingUsage,PedestrianCyclistCount,WeatherConditions,RoadworkConstructionActivity,DayOfWeek,CongestionCategory,PeakHour,CongestionScore,AccidentRisk,WeatherGroup,UtilizationStatus
2022-11-14,Indiranagar,100 Feet Road,34255,28.86,1.5,100,100,4,118.51,67.29,91.72,89.9,112,Fog,No,Monday,High,0,1186.936936936937,404,Foggy,Over Utilized
2022-11-14,Indiranagar,CMH Road,48231,43.19,1.5,100,100,2,146.46,42.89,70.63,79.52,109,Fog,No,Monday,High,0,1116.716832600139,202,Foggy,Over Utilized
2022-11-14,Whitefield,ITPL Main Road,25226,21.87,1.5,86.91,100,3,100.45,18.68,65.45,51.07,101,Overcast,No,Monday,High,0,1153.4522176497485,263.73,Other,Over Utilized
2022-11-14,Koramangala,Sony World Junction,48806,21.03,1.5,100,100,2,147.61,60.3,97.66,88.98,94,Clear,No,Monday,High,0,2320.7798383262007,202,Clear,Over Utilized
2022-11-14,Electronic City,Hosur Road,10764,44.07,1.27,40.87,52.27,0,71.53,51.32,62.94,85.56,201,Fog,No,Monday,High,0,244.24778761061947,0,Foggy,Over Utilized
2022-11-14,Electronic City,Silk Board Junction,22556,52.78,1.1,69.62,100,0,95.11,50.27,82.06,79.26,81,Clear,No,Monday,High,0,427.3588480485032,0,Clear,Over Utilized
2022-11-14,M.G. Road,Anil Kumble Circle,41224,30.57,1.5,100,100,2,132.45,14.07,66.67,88.62,117,Clear,Yes,Monday,High,0,1348.5116126921819,202,Clear,Over Utilized
2022-11-14,Jayanagar,Jayanagar 4th Block,25049,41.15,1.5,88.69,100,2,100.1,25.38,62.47,69.65,84,Clear,No,Monday,High,0,608.7241798298907,179.38,Clear,Over Utilized
2022-11-14,Hebbal,Ballari Road,27007,40.2,1.5,87.44,100,4,104.01,61.86,89.31,51.55,104,Clear,No,Monday,High,0,671.8159203980099,353.76,Clear,Over Utilized
2022-11-15,Indiranagar,100 Feet Road,21700,40.46,1.26,77.8,100,1,93.4,18.8,96.39,92.19,99,Clear,No,Tuesday,High,0,536.3321799307959,78.8,Clear,Over Utilized
2022-11-15,Indiranagar,CMH Road,32251,40.09,1.5,100,100,3,114.5,49.57,63.64,69.35,91,Overcast,No,Tuesday,High,0,804.4649538538288,303,Other,Over Utilized
2022-11-15,Whitefield,Marathahalli Bridge,29255,27.63,1.5,90.18,100,1,108.51,11.77,81.31,82.58,111,Rain,No,Tuesday,High,0,1058.8128845457836,91.18,Rainy,Over Utilized
2022-11-15,Koramangala,Sony World Junction,32452,41.73,1.5,100,100,1,114.9,27.17,69.51,70.95,97,Clear,No,Tuesday,High,0,777.6659477594058,101,Clear,Over Utilized
2022-11-15,Koramangala,Sarjapur Road,33967,35.23,1.5,100,100,2,117.93,29.86,89.75,80.11,116,Overcast,No,Tuesday,High,0,964.1498722679536,202,Other,Over Utilized
2022-11-15,Electronic City,Hosur Road,21197,32.7,1.02,70.07,100,0,92.39,27.49,88.9,77.56,113,Clear,No,Tuesday,High,0,648.2262996941895,0,Clear,Over Utilized
2022-11-15,M.G. Road,Trinity Circle,26064,35.48,1.5,85.27,100,3,102.13,57.86,64.28,72.96,104,Clear,Yes,Tuesday,High,0,734.6110484780158,258.81,Clear,Over Utilized
2022-11-15,M.G. Road,Anil Kumble Circle,38262,24.5,1.5,100,100,3,126.52,20.32,79.64,68.39,106,Clear,No,Tuesday,High,0,1561.7142857142858,303,Clear,Over Utilized
2022-11-15,Jayanagar,South End Circle,31998,25.8,1.5,100,100,1,114,22.83,78.52,81.87,104,Fog,No,Tuesday,High,0,1240.2325581395348,101,Foggy,Over Utilized
2022-11-15,Hebbal,Ballari Road,23372,44.9,1.32,82.49,100,1,96.74,10.65,83.92,53.73,88,Clear,No,Tuesday,High,0,520.5345211581292,83.49,Clear,Over Utilized
2022-11-16,Indiranagar,100 Feet Road,11230,54.78,1.35,31.13,57.01,0,72.46,38.19,95.28,80.42,208,Overcast,No,Wednesday,High,0,205.00182548375318,0,Other,Over Utilized
2022-11-16,Indiranagar,CMH Road,11757,52.04,1.12,37.52,57.88,0,73.51,16.43,64.35,79.96,196,Clear,No,Wednesday,High,0,225.92236740968485,0,Clear,Over Utilized
2022-11-16,Koramangala,Sony World Junction,28421,50.41,1.5,96.5,100,3,106.84,49.92,97.5,84.66,82,Fog,No,Wednesday,High,0,563.7968657012498,292.5,Foggy,Over Utilized
2022-11-16,Electronic City,Silk Board Junction,14713,58.2,1.08,44.1,73.43,2,79.43,74.79,97.11,50.4,200,Clear,No,Wednesday,High,0,252.80068728522335,90.2,Clear,Over Utilized
2022-11-16,M.G. Road,Trinity Circle,25871,34.11,1.5,91.04,100,3,101.74,25,67.58,99.27,101,Clear,No,Wednesday,High,0,758.4579302257403,276.12,Clear,Over Utilized
2022-11-16,M.G. Road,Anil Kumble Circle,25715,44.82,1.5,95.5,100,1,101.43,40.78,67.06,65.36,93,Windy,Yes,Wednesday,High,0,573.739402052655,96.5,Other,Over Utilized
2022-11-16,Jayanagar,Jayanagar 4th Block,30613,42.61,1.5,100,100,4,111.23,29.35,72.54,68.03,95,Clear,No,Wednesday,High,0,718.4463740905891,404,Clear,Over Utilized
2022-11-16,Hebbal,Hebbal Flyover,21682,41.58,1.38,80.01,100,2,93.36,19.65,71.28,98.2,97,Clear,No,Wednesday,High,0,521.4526214526214,162.02,Clear,Over Utilized
2022-11-16,Hebbal,Ballari Road,17739,65.03,1.27,68.6,84.22,0,85.48,54.82,95.86,89.88,99,Clear,Yes,Wednesday,High,0,272.7817930186068,0,Clear,Over Utilized
2022-11-17,Indiranagar,100 Feet Road,37446,20,1.5,100,100,0,124.89,65.99,84.71,86.52,115,Clear,No,Thursday,High,0,1872.3,0,Clear,Over Utilized
2022-11-17,Indiranagar,CMH Road,52281,44.06,1.5,100,100,4,154.56,16.87,94.08,76.67,103,Rain,Yes,Thursday,High,0,1186.5864729913753,404,Rainy,Over Utilized
2022-11-17,Koramangala,Sony World Junction,48792,39.28,1.5,100,100,1,147.58,50.14,90.56,64.29,92,Fog,No,Thursday,High,0,1242.1588594704683,101,Foggy,Over Utilized
2022-11-17,Electronic City,Hosur Road,13619,41.88,1.28,43.29,64.67,1,77.24,79.14,90.62,55.11,210,Windy,Yes,Thursday,High,0,325.19102196752624,44.29,Other,Over Utilized
2022-11-17,Electronic City,Silk Board Junction,17315,38.84,1.2,56.66,86.18,1,84.63,75.87,65.91,64.01,105,Clear,No,Thursday,High,0,445.80329557157563,57.66,Clear,Over Utilized
2022-11-17,M.G. Road,Trinity Circle,24190,46.44,1.07,71.88,100,0,98.38,46.15,69,69.18,100,Fog,No,Thursday,High,0,520.8871662360035,0,Foggy,Over Utilized
2022-11-17,M.G. Road,Anil Kumble Circle,11503,22.44,1.06,37.85,55.55,1,73.01,36.5,84.66,67.26,199,Clear,No,Thursday,High,0,512.6114081996435,38.85,Clear,Over Utilized
2022-11-17,Jayanagar,Jayanagar 4th Block,17243,61.58,1.16,60.66,88.49,1,84.49,58.87,73.69,85.88,88,Clear,No,Thursday,High,0,280.0097434231894,61.66,Clear,Over Utilized
2022-11-17,Hebbal,Hebbal Flyover,27294,34.91,1.5,88.71,100,2,104.59,19.11,91.53,82.79,93,Overcast,No,Thursday,High,0,781.8390146089946,179.42,Other,Over Utilized
2022-11-17,Yeshwanthpur,Yeshwanthpur Circle,28120,20,1.5,95.71,100,1,106.24,79,96.23,76.37,72,Overcast,No,Thursday,High,0,1406,96.71,Other,Over Utilized
2022-11-17,Yeshwanthpur,Tumkur Road,16542,54.3,1.17,58.69,78.72,0,83.08,12.33,96.09,78.69,101,Windy,No,Thursday,High,0,304.64088397790056,0,Other,Over Utilized
2022-11-18,Indiranagar,100 Feet Road,23626,53.51,1.32,72.81,100,0,97.25,38.9,70.49,77.47,93,Overcast,No,Friday,High,0,441.52494860773686,0,Other,Over Utilized
2022-11-18,Indiranagar,CMH Road,37606,20,1.5,100,100,2,125.21,37.94,99.99,63.05,93,Clear,No,Friday,High,0,1880.3,202,Clear,Over Utilized
2022-11-18,Koramangala,Sony World Junction,29904,49.41,1.5,90.34,100,2,109.81,65.25,85.35,51.66,130,Clear,No,Friday,High,0,605.2216150576807,182.68,Clear,Over Utilized
2022-11-18,Koramangala,Sarjapur Road,46053,44.33,1.5,100,100,5,142.11,16.73,88.03,63.43,105,Fog,No,Friday,High,0,1038.8675840288745,505,Foggy,Over Utilized
2022-11-18,Electronic City,Silk Board Junction,5523,58.58,1.19,27.09,28.51,1,61.05,56.94,75.53,73.01,214,Windy,No,Friday,High,0,94.28132468419255,28.09,Other,Over Utilized
2022-11-18,M.G. Road,Trinity Circle,37205,33.83,1.5,100,100,3,124.41,50.02,83.17,65.11,104,Clear,No,Friday,High,0,1099.7635234998522,303,Clear,Over Utilized
2022-11-18,M.G. Road,Anil Kumble Circle,53978,20,1.5,100,100,3,157.96,42.49,62.35,66.75,91,Overcast,No,Friday,High,0,2698.9,303,Other,Over Utilized
2022-11-18,Jayanagar,Jayanagar 4th Block,31819,37.93,1.5,100,100,2,113.64,58.68,76.24,97.71,102,Clear,No,Friday,High,0,838.8874242024782,202,Clear,Over Utilized
2022-11-18,Jayanagar,South End Circle,28404,27.79,1.5,88.57,100,5,106.81,75.31,91.07,64.4,99,Rain,No,Friday,High,0,1022.0942785174524,447.84999999999997,Rainy,Over Utilized
2022-11-18,Yeshwanthpur,Yeshwanthpur Circle,27928,50.28,1.5,100,100,1,105.86,44.8,94.58,80.44,101,Clear,Yes,Friday,High,0,555.4494828957836,101,Clear,Over Utilized
2022-11-19,Indiranagar,100 Feet Road,24442,49.9,1.26,84.61,100,2,98.88,65.68,72.87,53.57,90,Overcast,No,Saturday,High,0,489.81963927855713,171.22,Other,Over Utilized
2022-11-19,Indiranagar,CMH Road,21402,46.79,1.03,75.64,100,4,92.8,11.64,76.06,52.64,83,Windy,No,Saturday,High,0,457.4054285103655,306.56,Other,Over Utilized
2022-11-19,Whitefield,Marathahalli Bridge,15759,37.51,1.24,58.47,74.31,0,81.52,78.38,64.83,70.01,93,Overcast,No,Saturday,High,0,420.1279658757665,0,Other,Over Utilized
2022-11-19,Whitefield,ITPL Main Road,17095,51.32,1.25,52.83,89.82,0,84.19,29.64,74.62,50.84,92,Clear,Yes,Saturday,High,0,333.10600155884646,0,Clear,Over Utilized
2022-11-19,Koramangala,Sony World Junction,29246,21.66,1.5,99.16,100,1,108.49,46.04,89.68,84.72,93,Rain,No,Saturday,High,0,1350.230840258541,100.16,Rainy,Over Utilized
2022-11-19,Koramangala,Sarjapur Road,42539,31.77,1.5,100,100,2,135.08,46.29,60.39,55.18,109,Clear,No,Saturday,High,0,1338.9675794774946,202,Clear,Over Utilized
2022-11-19,M.G. Road,Anil Kumble Circle,38284,45.43,1.5,100,100,5,126.57,28.41,73.22,80.87,111,Clear,No,Saturday,High,0,842.7030596522122,505,Clear,Over Utilized
2022-11-19,Jayanagar,Jayanagar 4th Block,24997,47.3,1.06,85.81,100,4,99.99,54.16,60.52,77.87,81,Clear,No,Saturday,High,0,528.477801268499,347.24,Clear,Over Utilized
2022-11-19,Jayanagar,South End Circle,31864,34.88,1.5,96.57,100,0,113.73,32.34,80.79,54,100,Rain,No,Saturday,High,0,913.5321100917431,0,Rainy,Over Utilized
2022-11-19,Yeshwanthpur,Yeshwanthpur Circle,23955,47.56,1.12,69.87,100,0,97.91,20.67,76.88,74.82,111,Clear,No,Saturday,High,0,503.6795626576955,0,Clear,Over Utilized
2022-11-20,Indiranagar,100 Feet Road,12624,47.72,1.07,36.82,62.39,0,75.25,63.13,73.53,99.29,217,Clear,No,Sunday,High,0,264.54316848281644,0,Clear,Over Utilized
2022-11-20,Indiranagar,CMH Road,42595,50.6,1.5,100,100,1,135.19,44.13,87.11,63.6,110,Clear,No,Sunday,High,0,841.798418972332,101,Clear,Over Utilized
2022-11-20,Whitefield,Marathahalli Bridge,17659,46.32,1.26,60.18,88.1,0,85.32,15.9,77.69,78.07,100,Clear,No,Sunday,High,0,381.23920552677026,0,Clear,Over Utilized
2022-11-20,Whitefield,ITPL Main Road,16555,51.22,1.04,59.44,83.25,0,83.11,79.29,84.73,94.84,116,Clear,No,Sunday,High,0,323.21358844201484,0,Clear,Over Utilized
2022-11-20,M.G. Road,Trinity Circle,36260,29.87,1.5,100,100,1,122.52,29.37,88.34,98.13,121,Overcast,Yes,Sunday,High,0,1213.9270170739871,101,Other,Over Utilized
2022-11-20,Jayanagar,Jayanagar 4th Block,22663,50.28,1.14,69.56,100,0,95.33,47.42,92.59,99.11,92,Clear,No,Sunday,High,0,450.73587907716785,0,Clear,Over Utilized
2022-11-20,Yeshwanthpur,Yeshwanthpur Circle,20948,49.63,1.38,60.52,100,2,91.9,35.47,80.31,85.13,111,Rain,No,Sunday,High,0,422.0834172879307,123.04,Rainy,Over Utilized
2022-11-21,Indiranagar,100 Feet Road,35593,20.57,1.5,100,100,1,121.19,49.38,62.9,71.88,141,Clear,No,Monday,High,0,1730.3354399611085,101,Clear,Over Utilized
2022-11-21,Indiranagar,CMH Road,33495,27.72,1.5,100,100,1,116.99,29.87,71.72,66.34,104,Clear,No,Monday,High,0,1208.3333333333335,101,Clear,Over Utilized
2022-11-21,Koramangala,Sony World Junction,66047,34.48,1.5,100,100,3,182.09,79.61,69.73,73.72,83,Overcast,No,Monday,High,0,1915.516241299304,303,Other,Over Utilized
2022-11-21,Koramangala,Sarjapur Road,39766,39.97,1.5,100,100,1,129.53,32.29,94.45,51.84,111,Clear,No,Monday,High,0,994.8961721290968,101,Clear,Over Utilized
2022-11-21,M.G. Road,Anil Kumble Circle,35647,24.6,1.5,100,100,1,121.29,66.85,91.68,92.77,89,Overcast,Yes,Monday,High,0,1449.0650406504064,101,Other,Over Utilized
2022-11-21,Jayanagar,South End Circle,28136,36.93,1.5,93.96,100,0,106.27,39.44,77.58,76.91,99,Clear,No,Monday,High,0,761.873815326293,0,Clear,Over Utilized
2022-11-21,Hebbal,Ballari Road,29332,30.68,1.5,88.57,100,3,108.66,33.3,82.78,54.18,110,Windy,No,Monday,High,0,956.0625814863104,268.71,Other,Over Utilized
2022-11-21,Yeshwanthpur,Yeshwanthpur Circle,15314,35.2,1.38,42.84,73.99,0,80.63,45.64,78.08,86.34,107,Clear,No,Monday,High,0,435.05681818181813,0,Clear,Over Utilized
2022-11-21,Yeshwanthpur,Tumkur Road,5371,32.8,1.04,23,27.39,0,60.74,63.14,86.72,59.58,210,Overcast,No,Monday,High,0,163.75,0,Other,Over Utilized
2022-11-22,Indiranagar,100 Feet Road,36833,44.04,1.5,100,100,4,123.67,76.7,96.11,53.31,101,Clear,Yes,Tuesday,High,0,836.3533151680291,404,Clear,Over Utilized
2022-11-22,Indiranagar,CMH Road,38100,34.42,1.5,100,100,0,126.2,56.45,96.54,67.74,94,Clear,No,Tuesday,High,0,1106.9145845438698,0,Clear,Over Utilized
2022-11-22,Whitefield,Marathahalli Bridge,17078,47.29,1.23,47.13,83.03,2,84.16,73.59,98.58,66.23,106,Clear,No,Tuesday,High,0,361.1334320152252,96.26,Clear,Over Utilized
2022-11-22,Whitefield,ITPL Main Road,29756,45.31,1.5,100,100,3,109.51,28.83,82.71,84.64,100,Fog,No,Tuesday,High,0,656.7203707790775,303,Foggy,Over Utilized
2022-11-22,Koramangala,Sarjapur Road,60818,20,1.5,100,100,4,171.64,78.12,81.87,95.72,105,Clear,No,Tuesday,High,0,3040.9,404,Clear,Over Utilized
2022-11-22,Electronic City,Hosur Road,22425,56.23,1.34,79.41,100,2,94.85,53.38,82.54,69.58,124,Clear,No,Tuesday,High,0,398.80846523208254,160.82,Clear,Over Utilized
2022-11-22,M.G. Road,Trinity Circle,25665,38.16,1.5,86.29,100,8,101.33,37.43,92.33,87.98,115,Rain,No,Tuesday,High,0,672.5628930817611,698.32,Rainy,Over Utilized
2022-11-22,M.G. Road,Anil Kumble Circle,12483,54.71,1.27,43.94,61.82,2,74.97,62.39,72.58,92.28,197,Fog,No,Tuesday,High,0,228.1666971303235,89.88,Foggy,Over Utilized
2022-11-22,Jayanagar,Jayanagar 4th Block,42085,47.6,1.5,100,100,1,134.17,37.07,82.6,64.29,106,Fog,No,Tuesday,High,0,884.1386554621848,101,Foggy,Over Utilized
2022-11-22,Jayanagar,South End Circle,19177,51.61,1.33,60.37,100,1,88.35,43.44,86.58,58.43,115,Clear,No,Tuesday,High,0,371.57527610928116,61.37,Clear,Over Utilized
2022-11-22,Hebbal,Hebbal Flyover,31832,47.01,1.5,100,100,3,113.66,53.21,79.03,78.09,94,Rain,Yes,Tuesday,High,0,677.1325249946821,303,Rainy,Over Utilized
2022-11-22,Hebbal,Ballari Road,19020,33.1,1.15,55.74,92.57,0,88.04,34.57,91.86,63.31,104,Clear,No,Tuesday,High,0,574.6223564954682,0,Clear,Over Utilized
2022-11-22,Yeshwanthpur,Tumkur Road,12002,37.92,1.32,30.79,57.86,0,74,28.41,60.46,96.73,218,Clear,No,Tuesday,High,0,316.50843881856537,0,Clear,Over Utilized
2022-11-23,Indiranagar,100 Feet Road,31873,34.49,1.5,98.58,100,0,113.75,72.83,87.62,70.24,90,Clear,No,Wednesday,High,0,924.1229341838214,0,Clear,Over Utilized
2022-11-23,Indiranagar,CMH Road,39926,28.85,1.5,100,100,1,129.85,15.13,76.11,86.64,100,Overcast,Yes,Wednesday,High,0,1383.9168110918542,101,Other,Over Utilized
2022-11-23,Whitefield,ITPL Main Road,8684,51.04,1.35,29.39,45.22,0,67.37,27.48,84.36,86.73,196,Windy,No,Wednesday,High,0,170.141065830721,0,Other,Over Utilized
2022-11-23,Electronic City,Silk Board Junction,15621,35.24,1.16,58.63,79.73,0,81.24,64.91,72.12,53.14,89,Overcast,No,Wednesday,High,0,443.2746878547105,0,Other,Over Utilized
2022-11-23,M.G. Road,Trinity Circle,41464,54.27,1.5,100,100,2,132.93,41.76,93.4,91.54,98,Clear,No,Wednesday,High,0,764.0316933849272,202,Clear,Over Utilized
2022-11-23,M.G. Road,Anil Kumble Circle,24833,52.14,1.23,83.93,100,1,99.67,72.41,93.32,81.08,84,Clear,No,Wednesday,High,0,476.2754123513617,84.93,Clear,Over Utilized
2022-11-23,Jayanagar,Jayanagar 4th Block,20397,37.36,1.28,60.08,100,1,90.79,18.71,63.5,86.59,92,Clear,No,Wednesday,High,0,545.958244111349,61.08,Clear,Over Utilized
2022-11-23,Jayanagar,South End Circle,26085,21.77,1.5,84.13,100,1,102.17,16.54,70.42,55.79,92,Clear,No,Wednesday,High,0,1198.208543867708,85.13,Clear,Over Utilized
2022-11-23,Yeshwanthpur,Yeshwanthpur Circle,21095,51.03,1.34,76.84,100,1,92.19,17.28,82.85,76.51,94,Fog,No,Wednesday,High,0,413.3842837546541,77.84,Foggy,Over Utilized
2022-11-24,Indiranagar,100 Feet Road,37067,31.98,1.5,100,100,3,124.13,68.91,70.55,77.99,122,Clear,No,Thursday,High,0,1159.068167604753,303,Clear,Over Utilized
2022-11-24,Indiranagar,CMH Road,37872,58.9,1.5,100,100,2,125.74,61.24,95.11,74.22,99,Overcast,No,Thursday,High,0,642.9881154499151,202,Other,Over Utilized
2022-11-24,Whitefield,Marathahalli Bridge,24387,58.09,1.18,82.73,100,1,98.77,52.7,75.17,94.15,91,Windy,No,Thursday,High,0,419.81408159752107,83.73,Other,Over Utilized
2022-11-24,Whitefield,ITPL Main Road,33894,50.76,1.5,100,100,2,117.79,74.87,66.1,66.83,98,Clear,Yes,Thursday,High,0,667.7304964539007,202,Clear,Over Utilized
2022-11-24,M.G. Road,Trinity Circle,56752,38.53,1.5,100,100,2,163.5,50.85,95.83,94.77,96,Rain,No,Thursday,High,0,1472.9301842719958,202,Rainy,Over Utilized
2022-11-24,M.G. Road,Anil Kumble Circle,26818,26.23,1.5,92.12,100,2,103.64,21.57,96.85,76.09,101,Fog,No,Thursday,High,0,1022.417079679756,186.24,Foggy,Over Utilized
2022-11-24,Jayanagar,Jayanagar 4th Block,9563,50.86,1.03,27.03,47.31,0,69.13,46.58,99.32,88.21,180,Clear,No,Thursday,High,0,188.02595359811247,0,Clear,Over Utilized
2022-11-24,Hebbal,Hebbal Flyover,24797,47.53,1.13,88.26,100,0,99.59,52.36,85.34,86.87,106,Clear,No,Thursday,High,0,521.7126025667999,0,Clear,Over Utilized
2022-11-24,Yeshwanthpur,Tumkur Road,22017,41.91,1.29,67.83,100,0,94.03,28.12,95.72,57.39,99,Overcast,No,Thursday,High,0,525.3400143163923,0,Other,Over Utilized
2022-11-25,Indiranagar,100 Feet Road,11461,51.55,1.29,40.24,52.81,0,72.92,28.74,95.47,74.04,223,Clear,No,Friday,High,0,222.32783705140642,0,Clear,Over Utilized
2022-11-25,Indiranagar,CMH Road,37458,30.24,1.5,100,100,2,124.92,41.2,62.7,73.94,91,Overcast,No,Friday,High,0,1238.6904761904761,202,Other,Over Utilized
2022-11-25,Whitefield,ITPL Main Road,36116,41.13,1.5,100,100,1,122.23,61.39,71.51,69.63,114,Clear,No,Friday,High,0,878.0938487721857,101,Clear,Over Utilized
2022-11-25,Koramangala,Sarjapur Road,45983,44.98,1.5,100,100,2,141.97,33.17,74.16,74.94,96,Clear,No,Friday,High,0,1022.2987994664296,202,Clear,Over Utilized
2022-11-25,Electronic City,Hosur Road,15549,39.13,1.17,45.33,75.14,0,81.1,35.12,79.02,57.49,88,Clear,No,Friday,High,0,397.3677485305392,0,Clear,Over Utilized
2022-11-25,Electronic City,Silk Board Junction,24217,50.86,1.29,89.43,100,1,98.43,49.47,66.38,96.54,98,Clear,No,Friday,High,0,476.15021627998425,90.43,Clear,Over Utilized
2022-11-25,M.G. Road,Trinity Circle,25701,44.13,1.5,79.64,100,1,101.4,35.45,84.54,75.6,104,Clear,No,Friday,High,0,582.3929299796057,80.64,Clear,Over Utilized
2022-11-25,M.G. Road,Anil Kumble Circle,38212,29.16,1.5,100,100,1,126.42,52.49,60.49,83.06,107,Clear,No,Friday,High,0,1310.4252400548696,101,Clear,Over Utilized
2022-11-25,Jayanagar,South End Circle,27775,30.08,1.5,94.87,100,3,105.55,30.74,99.66,71.66,89,Clear,No,Friday,High,0,923.3710106382979,287.61,Clear,Over Utilized
2022-11-25,Hebbal,Hebbal Flyover,28479,36.09,1.5,92.62,100,4,106.96,46.09,85.24,86.41,110,Clear,No,Friday,High,0,789.1105569409808,374.48,Clear,Over Utilized
2022-11-26,Indiranagar,100 Feet Road,35324,22.96,1.5,100,100,2,120.65,34.4,78.76,72.04,112,Clear,No,Saturday,High,0,1538.5017421602786,202,Clear,Over Utilized
2022-11-26,Indiranagar,CMH Road,23888,55.62,1.04,74.72,100,3,97.78,77.92,63.38,85,79,Overcast,No,Saturday,High,0,429.4857964760878,227.16,Other,Over Utilized
2022-11-26,Whitefield,Marathahalli Bridge,21374,59.53,1.13,66.02,100,0,92.75,33.12,96.21,57.51,93,Clear,No,Saturday,High,0,359.04585923064,0,Clear,Over Utilized
2022-11-26,Koramangala,Sony World Junction,29313,30.06,1.5,94.62,100,2,108.63,56.08,91.79,80.24,90,Overcast,No,Saturday,High,0,975.1497005988024,191.24,Other,Over Utilized
2022-11-26,Koramangala,Sarjapur Road,64615,40.18,1.5,100,100,2,179.23,44.86,87.43,67.29,106,Clear,No,Saturday,High,0,1608.1383773021403,202,Clear,Over Utilized
2022-11-26,Electronic City,Silk Board Junction,32087,52.93,1.5,100,100,4,114.17,24.29,69.49,51.46,104,Clear,No,Saturday,High,0,606.2157566597393,404,Clear,Over Utilized
2022-11-26,M.G. Road,Anil Kumble Circle,51892,47.5,1.5,100,100,4,153.78,10.1,62.56,92.95,100,Fog,No,Saturday,High,0,1092.463157894737,404,Foggy,Over Utilized
2022-11-26,Jayanagar,Jayanagar 4th Block,44004,31.39,1.5,100,100,2,138.01,56.41,83.7,54.11,108,Overcast,No,Saturday,High,0,1401.8477222045237,202,Other,Over Utilized
2022-11-26,Jayanagar,South End Circle,17984,55.44,1.07,52.87,87.48,1,85.97,66.28,80.27,80.47,103,Clear,No,Saturday,High,0,324.3867243867244,53.87,Clear,Over Utilized
2022-11-26,Hebbal,Hebbal Flyover,23047,50.16,1.21,69.53,100,0,96.09,43.82,68.4,52.92,108,Clear,Yes,Saturday,High,0,459.469696969697,0,Clear,Over Utilized
2022-11-26,Yeshwanthpur,Yeshwanthpur Circle,20282,40.53,1.3,68.4,100,0,90.56,10.23,60.79,78.24,108,Overcast,No,Saturday,High,0,500.4194423883543,0,Other,Over Utilized
2022-11-27,Indiranagar,100 Feet Road,55106,22.53,1.5,100,100,3,160.21,41.05,76.88,87.45,105,Rain,No,Sunday,High,0,2445.8943630714602,303,Rainy,Over Utilized
2022-11-27,Indiranagar,CMH Road,24335,51.76,1.09,71.35,100,2,98.67,72.86,66.29,91.77,89,Clear,No,Sunday,High,0,470.15069551777435,144.7,Clear,Over Utilized
2022-11-27,Whitefield,Marathahalli Bridge,14170,54.51,1.24,54.17,74.22,0,78.34,55.83,84.09,64.1,195,Clear,No,Sunday,High,0,259.9523023298477,0,Clear,Over Utilized
2022-11-27,Koramangala,Sarjapur Road,56394,61.84,1.5,100,100,1,162.79,70.94,62.91,88.2,98,Clear,No,Sunday,High,0,911.934023285899,101,Clear,Over Utilized
2022-11-27,Jayanagar,Jayanagar 4th Block,35218,29.98,1.5,100,100,2,120.44,71.25,98.85,68.91,106,Clear,No,Sunday,High,0,1174.7164776517677,202,Clear,Over Utilized
2022-11-27,Jayanagar,South End Circle,9591,46.05,1.05,32.02,49.83,0,69.18,73.82,66.65,51.21,195,Clear,No,Sunday,High,0,208.27361563517917,0,Clear,Over Utilized
2022-11-27,Hebbal,Ballari Road,30369,39.97,1.5,100,100,5,110.74,11.01,89.38,63.09,113,Clear,No,Sunday,High,0,759.794846134601,505,Clear,Over Utilized
2022-11-28,Indiranagar,100 Feet Road,39136,29.15,1.5,100,100,2,128.27,16.11,92.81,78.67,86,Clear,No,Monday,High,0,1342.5728987993139,202,Clear,Over Utilized
2022-11-28,Indiranagar,CMH Road,38129,28.72,1.5,100,100,2,126.26,17.94,77.53,59.08,93,Clear,No,Monday,High,0,1327.6114206128134,202,Clear,Over Utilized
2022-11-28,Whitefield,Marathahalli Bridge,32978,20,1.5,100,100,3,115.96,39.78,63.92,94.29,96,Clear,No,Monday,High,0,1648.9,303,Clear,Over Utilized
